key,targname,tarkey1,type,equinox,obs_time,ra_targ,dec_targ,ra_calc,dec_calc,offset_arcsec,epoch_gap_yr,nongrav,other,has_lv2
13866/iclu10hdq_spt.fits,MBC-2013P5-EPOCH-A,COMET,COMET,J2000,17-NOV-2014:18:00:25,167.335840,2.049913,167.337090,2.049270,5.061,1.43,False,False,False
16044/je7m07gbq_spt.fits,BORISOV-VISIT7,COMET,COMET,J2000,02-MAR-2020:20:38:43,194.504747,-66.274557,194.504525,-66.275908,4.873,0.16,True,False,False
8699/u65z7301r_shm.fits,SMIRNOVA,Comet,COMET,J2000,03-MAR-2001:12:54:06,178.576680,10.589496,178.575476,10.590093,4.773,0.14,False,False,False
14458/id2l01bhq_spt.fits,324P-LA-SAGRA,ASTEROID,COMET,J2000,07-DEC-2015:03:44:51,308.307377,-2.285444,308.308643,-2.285163,4.667,0.28,False,False,False
16041/ie7f08o1q_spt.fits,C2019-Q4-V8,COMET,COMET,J2000,29-JAN-2020:11:37:34,190.580248,-53.828304,190.580844,-53.829548,4.652,0.07,True,False,False
13609/ice606g9q_spt.fits,MBC-2013P5-2014,COMET,COMET,J2000,31-DEC-2013:02:38:38,353.197416,2.292316,353.198636,2.292739,4.646,0.31,False,False,False
10115/j8xk01010_spt.fits,9P-TEMPEL-1,COMET,COMET,J2000,07-MAY-2004:21:49:38,102.724825,29.568522,102.726287,29.568359,4.617,0.02,True,False,False
7313/o48101010_spt.fits,HALE-BOPP,COMET,COMET,J2000,27-AUG-1997:02:00:33,116.480192,-23.011924,116.480734,-23.013098,4.593,0.09,False,False,False
8699/u65z8101r_shm.fits,KOJIMA,Comet,COMET,J2000,29-MAR-2001:05:35:07,195.292801,4.687206,195.291644,4.687742,4.578,0.54,False,False,False
12053/ibe201ahq_spt.fits,P2010-A2,COMET,COMET,J2000,25-JAN-2010:02:17:41,102.490636,27.565434,102.489215,27.565292,4.565,0.17,False,False,False
14474/id3a07i7q_spt.fits,P2010V1-D,COMET,COMET,J2000,22-MAR-2016:04:54:53,134.061526,25.727177,134.062300,25.726121,4.555,0.12,False,False,False
16009/ie6k06evq_spt.fits,C2019-Q4-V6,COMET,COMET,J2000,09-DEC-2019:12:05:09,172.477344,-19.050612,172.477945,-19.051718,4.478,0.03,True,False,False
8274/u5fz0507r_shm.fits,FORBES,Comet,COMET,J2000,13-SEP-1999:13:10:38,6.292954,9.387293,6.291744,9.386997,4.426,0.31,True,False,False
6630/u3cn0101t_shm.fits,KOPFF,COMET 22P/KOPFF,COMET,J2000,18-JUL-1996:08:28:39,290.915345,-20.387673,290.914073,-20.387884,4.360,0.05,True,False,False
16009/ie6k05gdq_spt.fits,C12019-Q4-V5,COMET,COMET,J2000,16-NOV-2019:04:47:31,162.504420,-1.867596,162.505058,-1.868578,4.217,0.15,False,False,False
13612/icgi05tfq_spt.fits,P2013R3-EPOCH5,COMET,COMET,J2000,13-FEB-2014:09:56:18,27.567966,12.161047,27.569083,12.161460,4.203,0.35,False,False,False
12305/ibj101efq_spt.fits,P-2010-A2,COMET,COMET,J2000,06-JUN-2011:13:43:17,251.755194,-30.368311,251.753911,-30.368150,4.026,0.01,False,False,False
13863/jcis01010_spt.fits,COMET-67P-CHURYUMOV-GERASIMENK,COMET,COMET,J2000,18-AUG-2014:06:33:09,281.255364,-31.016445,281.254072,-31.016379,3.992,0.29,True,False,False
7204/y3dj0101t_shf.fits,COMET-WIRTANEN,COMET COMET P/WIRTANEN,COMET,J2000,22-JUL-1996:17:11:03,332.086593,-26.993040,332.085664,-26.993771,3.977,0.64,True,False,False
16009/ie6k07y3q_spt.fits,C2019-Q4-V7,COMET,COMET,J2000,03-JAN-2020:03:19:47,182.214797,-37.599960,182.215325,-37.600980,3.965,0.04,True,False,False
6663/y3du0201m_shf.fits,HALE-BOPP-1,COMET HALE-BOPP,COMET,J2000,26-JUL-1996:06:18:06,274.637841,-9.418673,274.636769,-9.418496,3.859,0.03,False,False,False
6591/u3a40101t_shm.fits,KOPFF,COMET 22P/KOPFF,COMET,J2000,18-JUN-1996:07:50:39,289.605401,-16.728882,289.604297,-16.729027,3.841,0.08,False,False,False
8274/u5fz0707r_shm.fits,WISEMAN,Comet,COMET,J2000,14-JAN-2000:11:03:10,49.346011,21.546528,49.346716,21.545714,3.765,0.01,False,False,False
12077/ibe404fbq_spt.fits,P2010-A2-3,COMET,COMET,J2000,19-APR-2010:16:37:59,115.404824,21.189939,115.405900,21.189684,3.728,0.40,False,False,False
9713/u8ls0101m_shm.fits,C67P-CG,Comet,COMET,J2000,11-MAR-2003:10:33:38,170.217816,15.705568,170.216802,15.705880,3.688,0.03,True,False,False
8274/u5fz0101r_shm.fits,TEMPEL2,Comet,COMET,J2000,23-JUN-1999:10:45:37,257.747702,-6.921657,257.746676,-6.921660,3.667,0.24,True,False,False
8699/u65z0903r_shm.fits,ASHBROOK,Comet,COMET,J2000,26-JUL-2000:06:54:07,306.857912,-37.693500,306.856636,-37.693633,3.664,0.46,True,False,False
13229/ic7i20nhq_spt.fits,ISON-TRACK2,COMET,COMET,J2000,09-OCT-2013:02:19:49,148.276178,15.762679,148.277148,15.762282,3.654,0.66,False,False,False
8274/u5fz1201r_shm.fits,CLARK,Comet,COMET,J2000,12-MAR-2000:16:46:08,164.411631,22.197165,164.410610,22.197485,3.593,0.73,True,False,False
13612/icgi04ggq_spt.fits,P2013R3-EPOCH4,COMET,COMET,J2000,14-JAN-2014:09:27:59,17.049122,8.133374,17.050042,8.133749,3.547,0.27,False,False,False
16463/iehm01n9q_spt.fits,P2020-O1,ASTEROID,COMET,J2000,25-NOV-2020:06:18:20,318.373807,-14.526419,318.374795,-14.526202,3.532,0.33,False,False,False
8274/u5fz0401r_shm.fits,URATA,Comet,COMET,J2000,08-SEP-1999:14:52:08,327.095826,-51.292416,327.094291,-51.292218,3.530,0.47,False,False,False
8699/u65z2501r_shm.fits,WOLF,Comet,COMET,J2000,17-SEP-2000:05:18:36,336.478158,19.418158,336.477527,19.417388,3.505,0.21,False,False,False
16044/je7m12dvq_spt.fits,BORISOV-VISIT11-OFFSET,COMET,COMET,J2000,15-JUN-2020:17:27:05,193.315644,-62.921177,193.316592,-62.920315,3.472,0.13,True,False,True
6591/u3a40105t_shm.fits,KOPFF,COMET 22P/KOPFF,COMET,J2000,18-JUN-1996:08:04:39,289.606244,-16.729568,289.605281,-16.729828,3.450,0.08,False,False,False
15623/idwo03ieq_spt.fits,P2018P3V3,COMET,COMET,J2000,28-DEC-2018:20:56:26,12.685355,2.245629,12.686120,2.246186,3.404,0.28,False,False,False
8274/u5fz0301r_shm.fits,CIFFREO,Comet,COMET,J2000,15-AUG-1999:12:28:08,324.230619,-35.751834,324.229546,-35.752164,3.352,0.64,False,False,False
6591/y3a40201t_shf.fits,KOPFF,COMET 22P/KOPFF,COMET,J2000,18-JUN-1996:15:55:54,289.638970,-16.756691,289.638058,-16.756997,3.333,0.08,False,False,False
16044/je7m11czq_spt.fits,BORISOV-VISIT11,COMET,COMET,J2000,15-JUN-2020:14:16:31,193.284405,-62.937833,193.285696,-62.937126,3.306,0.13,True,False,False
8274/u5fz1101r_shm.fits,FAYE,Comet,COMET,J2000,07-FEB-2000:14:48:10,149.619943,1.000040,149.619099,1.000391,3.291,0.71,True,False,False
8699/u65z9701r_shm.fits,WILD3,Comet,COMET,J2000,26-MAY-2001:00:52:07,242.784072,-16.985236,242.783125,-16.985349,3.286,0.07,True,False,False
8699/u65z8a01r_shm.fits,SMIRNOVA2,Comet,COMET,J2000,12-APR-2001:03:44:07,172.838384,12.541523,172.837463,12.541678,3.285,0.25,False,False,False
13866/iclu30rlq_spt.fits,MBC-2013P5-JPL19,COMET,COMET,J2000,19-MAR-2015:14:08:58,175.514488,-7.510649,175.513649,-7.510313,3.229,1.74,False,False,False
8274/u5fz0601r_shm.fits,SCHUSTER,Comet,COMET,J2000,18-OCT-1999:17:03:08,6.776460,-28.038157,6.775451,-28.038197,3.209,0.14,True,False,False
8699/u65z4901r_shm.fits,HARTLEY3,Comet,COMET,J2000,24-NOV-2000:11:43:36,58.835409,33.941294,58.834410,33.941019,3.144,0.35,True,False,False
5829/z3490302t_shf.fits,SW1,COMET SCHWASSMANN-WACHMANN-1,COMET,J2000,12-MAR-1996:04:45:01,156.786925,4.350605,156.786102,4.350873,3.108,0.13,False,False,False
14884/iddj01umq_spt.fits,288P,COMET,COMET,J2000,14-DEC-2016:11:09:59,352.794424,-6.649182,352.795196,-6.648796,3.090,6.49,False,False,False
8699/u65z0101r_shm.fits,REINMUTH2,Comet,COMET,J2000,12-JUN-2000:15:11:37,246.675945,-29.174480,246.675003,-29.174282,3.047,0.69,False,False,False
15328/idfu01snq_spt.fits,288P,COMET,COMET,J2000,24-AUG-2017:15:03:17,96.957732,23.084267,96.958644,23.084267,3.018,4.02,False,False,False
8274/u5fz1301r_shm.fits,WILD1,Comet,COMET,J2000,22-APR-2000:04:55:37,204.345950,-32.636633,204.344971,-32.636525,2.994,0.37,True,False,False
13865/icls10a4q_spt.fits,P2013R3-A,ASTEROID,COMET,J2000,29-SEP-2014:01:06:42,120.303604,21.272856,120.304480,21.272707,2.986,0.78,False,False,False
11418/ua5s0101m_shm.fits,17P-HOLMES,COMET,COMET,J2000,29-OCT-2007:12:32:39,57.181023,50.423633,57.179766,50.423822,2.964,0.50,True,False,False
16044/je7m10guq_spt.fits,BORISOV-VISIT9-OFFSET,COMET,COMET,J2000,09-MAY-2020:12:15:38,187.544702,-67.758167,187.544568,-67.757346,2.959,0.23,True,False,True
16041/ie7f09baq_spt.fits,C2019-Q4-V9,COMET,COMET,J2000,24-FEB-2020:02:45:30,194.487046,-64.201420,194.487129,-64.202234,2.933,0.14,True,False,False
8274/u5fz0201r_shm.fits,HOLMES,Comet,COMET,J2000,15-JUN-1999:12:50:07,253.010546,-48.834310,253.009367,-48.834132,2.866,0.92,True,False,False
12077/ibe403xqq_spt.fits,P2010-A2-2,COMET,COMET,J2000,02-APR-2010:06:03:18,108.990837,22.739154,108.991669,22.738948,2.859,0.35,False,False,False
16463/iehm03k7q_spt.fits,P2020-O1-V3,ASTEROID,COMET,J2000,22-JUL-2021:02:22:54,53.268956,16.060202,53.269769,16.060326,2.847,0.98,False,False,False
8274/u5fz0901r_shm.fits,AREND,Comet,COMET,J2000,11-JAN-2000:20:22:40,115.282170,51.244235,115.280918,51.244242,2.820,0.42,True,False,False
8274/u5fz0501r_shm.fits,FORBES,Comet,COMET,J2000,13-SEP-1999:12:40:08,6.298212,9.387731,6.297472,9.387474,2.786,0.31,True,False,False
13475/icdv01iaq_spt.fits,MBC-2013P5,ASTEROID,COMET,J2000,10-SEP-2013:16:48:05,339.770719,0.733457,339.769988,0.733209,2.777,0.05,False,False,False
11998/ibcr01g7q_spt.fits,9P-TEMPEL-1,COMET,COMET,J2000,12-SEP-2009:10:51:59,123.037413,25.885254,123.038255,25.885185,2.738,0.86,True,False,False
17830/ifkp01d1q_spt.fits,3I-ATLAS,COMET,COMET,J2000,21-JUL-2025:16:30:01,259.820057,-18.126953,259.819288,-18.126896,2.639,0.05,False,False,False
8274/u5fz1001r_shm.fits,KEARNS,Comet,COMET,J2000,15-JAN-2000:12:48:40,125.352784,23.248469,125.351996,23.248560,2.627,0.32,True,False,False
16921/ietu01h7q_spt.fits,39P,COMET,COMET,J2000,26-JUL-2022:06:25:59,19.101071,9.756207,19.101713,9.756488,2.490,7.87,False,False,False
8274/u5fz1305r_shm.fits,WILD1,Comet,COMET,J2000,22-APR-2000:05:20:37,204.341225,-32.637793,204.340427,-32.637641,2.479,0.37,True,False,False
16077/ie8v01knq_spt.fits,2019LD2,COMET,COMET,J2000,01-APR-2020:00:11:02,313.438147,-8.258123,313.438806,-8.257918,2.461,1.36,False,False,False
16044/je7m09f5q_spt.fits,BORISOV-VISIT9,COMET,COMET,J2000,09-MAY-2020:04:19:19,187.527837,-67.796996,187.528105,-67.796336,2.405,0.23,True,False,False
6591/u3a40401t_shm.fits,HYAKUTAKE,COMET HYAKUTAKE,COMET,J2000,02-JUN-1996:03:07:39,47.478423,-23.839077,47.479117,-23.839248,2.368,0.08,False,False,False
8699/u65z0901r_shm.fits,ASHBROOK,Comet,COMET,J2000,26-JUL-2000:06:34:07,306.860691,-37.693438,306.859907,-37.693559,2.278,0.46,True,False,False
15623/idwo02byq_spt.fits,P2018P3V2,COMET,COMET,J2000,14-NOV-2018:20:09:44,359.946705,-9.851101,359.947035,-9.850558,2.277,0.16,False,False,False
13610/icgm21j9q_spt.fits,C2013A1-JPL35,COMET,COMET,J2000,21-JAN-2014:12:11:53,45.290573,-36.759438,45.289919,-36.759100,2.245,0.69,False,False,False
13475/icdv02kiq_spt.fits,MBC-2013P5-V2,COMET,COMET,J2000,23-SEP-2013:09:22:29,336.930847,-0.387074,336.930282,-0.387332,2.233,0.07,False,False,False
13612/icgi03yuq_spt.fits,P2013R3-EPOCH3,COMET,COMET,J2000,13-DEC-2013:07:28:21,8.752614,4.743942,8.753172,4.744183,2.182,0.18,False,False,False
10095/j9gr01010_spt.fits,COMET-TEMPEL-1-HERITAGE,COMET,COMET,J2000,30-JUN-2005:08:43:41,202.761362,-8.028774,202.761695,-8.029273,2.151,0.30,True,False,False
13864/icps01vnq_spt.fits,2014S4-GIBBS,ASTEROID,COMET,J2000,14-OCT-2014:13:16:35,15.390788,-13.381486,15.390193,-13.381610,2.128,0.07,False,False,False
15972/idzz01eyq_spt.fits,GAULT,ASTEROID,COMET,J2000,28-AUG-2020:21:29:29,9.687445,9.394273,9.687107,9.393800,2.083,5.22,False,False,False
14798/idaq01b4q_spt.fits,P2012F5,COMET,COMET,J2000,13-FEB-2017:02:22:33,156.332378,-3.642006,156.331855,-3.641796,2.024,5.03,False,False,False
9713/u8ls0105m_shm.fits,C67P-CG,Comet,COMET,J2000,11-MAR-2003:11:00:08,170.212356,15.706814,170.211813,15.707018,2.020,0.03,True,False,False
15405/idqn05kkq_spt.fits,OUMUAMUA,ASTEROID,COMET,J2000,02-JAN-2018:06:07:18,352.940704,9.270432,352.941196,9.270691,1.981,0.00,False,False,False
15481/idsr01i4q_spt.fits,288P,COMET,COMET,J2000,13-NOV-2018:02:10:13,170.067385,7.299527,170.067901,7.299342,1.960,4.54,False,False,False
15421/idr101bqq_spt.fits,41P,COMET,COMET,J2000,11-DEC-2017:04:39:09,314.329554,-18.212617,314.330101,-18.212458,1.956,0.70,True,False,False
11418/ua5s0103m_shm.fits,17P-HOLMES,COMET,COMET,J2000,29-OCT-2007:12:42:09,57.178926,50.424057,57.178105,50.424158,1.917,0.50,True,False,False
8274/u5fz5501r_shm.fits,FORBES2,Comet,COMET,J2000,29-OCT-1999:07:39:08,357.249527,7.153813,357.249057,7.153558,1.912,0.44,True,False,False
14040/ics901dfq_spt.fits,2014S4-GIBBS,ASTEROID,COMET,J2000,01-DEC-2014:04:33:18,11.845838,-10.580255,11.846058,-10.579782,1.872,1.45,False,False,False
5829/u3490102t_shm.fits,SW1,COMET SCHWASSMANN-WACHMANN-1,COMET,J2000,11-MAR-1996:07:56:39,156.877748,4.321391,156.877259,4.321551,1.847,0.13,False,False,False
16309/ieac05urq_spt.fits,C2017-K2-5,COMET,COMET,J2000,16-SEP-2021:12:46:26,254.248096,29.394115,254.248148,29.393620,1.788,1.60,False,False,False
14263/iczu01ftq_spt.fits,324P-LA-SAGRA,ASTEROID,COMET,J2000,28-SEP-2015:23:17:23,288.503836,-4.929170,288.504333,-4.929163,1.786,0.08,False,False,False
8699/u65z7a01r_shm.fits,KUSHIDA,Comet,COMET,J2000,02-JAN-2001:01:37:06,32.773887,11.194485,32.774291,11.194781,1.783,0.35,False,False,False
8231/o5bw01010_spt.fits,COMET-19PBORRELLY,COMET,COMET,J2000,06-JUN-2000:21:16:24,305.126023,-41.721151,305.125629,-41.721545,1.769,0.01,True,False,False
13197/lc7e01ysq_spt.fits,ISON,COMET,COMET,J2000,02-MAY-2013:06:47:46,100.534860,29.407686,100.535371,29.407493,1.747,0.31,False,False,False
8274/u5fz0801r_shm.fits,GICLAS,Comet,COMET,J2000,13-JAN-2000:10:38:10,71.269459,17.558079,71.269015,17.558297,1.715,0.43,False,False,False
16309/ieac04lwq_spt.fits,C2017-K2-4,COMET,COMET,J2000,13-JUN-2021:16:21:52,267.346905,43.478573,267.346349,43.478513,1.468,1.73,False,False,False
15405/idqn04hjq_spt.fits,A-2017-U1-UPDATED,ASTEROID,COMET,J2000,12-DEC-2017:01:34:04,350.222421,7.763453,350.222753,7.763673,1.424,0.11,False,False,False
16310/ieab01fpq_spt.fits,2I-BORISOV,COMET,COMET,J2000,31-JAN-2021:13:32:06,258.305050,-58.099531,258.305711,-58.099703,1.403,0.50,True,False,False
16214/je9u01vcq_spt.fits,2017K2-1,COMET,COMET,J2000,19-MAR-2021:21:48:38,276.843178,38.335025,276.843315,38.335384,1.349,2.25,False,False,False
17291/if3h01biq_spt.fits,COMET-P-2020-MK4,COMET,COMET,J2000,02-JAN-2023:03:49:44,346.456461,-6.726421,346.456818,-6.726302,1.347,2.32,False,False,False
15973/ie0005hnq_spt.fits,C2017K2-V5,COMET,COMET,J2000,13-SEP-2020:03:58:05,256.081056,45.062894,256.081078,45.062524,1.335,1.52,False,False,False
14864/idcw01m1q_spt.fits,288P,ASTEROID,COMET,J2000,26-OCT-2016:18:57:22,345.266357,-11.307046,345.266678,-11.306857,1.324,6.35,False,False,False
16308/iefn01d1q_spt.fits,P2020-O1,ASTEROID,COMET,J2000,24-AUG-2020:10:45:43,302.085533,-14.243521,302.085235,-14.243740,1.304,0.09,False,False,False
5829/u3490101t_shm.fits,SW1,COMET SCHWASSMANN-WACHMANN-1,COMET,J2000,11-MAR-1996:07:45:39,156.878408,4.321180,156.878065,4.321292,1.294,0.13,False,False,False
8274/u5fz0701r_shm.fits,WISEMAN,Comet,COMET,J2000,14-JAN-2000:10:31:10,49.336269,21.552254,49.335966,21.552031,1.292,0.01,False,False,False
13610/icgm31isq_spt.fits,C2013A1-JPL40,COMET,COMET,J2000,11-MAR-2014:02:42:33,39.215619,-29.266160,39.215614,-29.265803,1.285,0.70,False,False,False
17795/ifed01pfq_spt.fits,P2023-V6-JPLV6,COMET,COMET,J2000,05-DEC-2024:12:16:30,107.766487,17.606441,107.766118,17.606457,1.267,1.01,False,False,False
15623/idwo01bqq_spt.fits,P2018P3,COMET,COMET,J2000,28-SEP-2018:18:17:32,0.657442,-18.685190,0.657128,-18.685042,1.193,0.10,False,False,False
16309/ieac01lmq_spt.fits,C2017-K2,COMET,COMET,J2000,06-OCT-2020:08:13:01,257.002857,41.972780,257.003015,41.972475,1.177,1.37,False,False,False
11972/ubaj2101m_shm.fits,C2003O1-LINEAR,COMET,COMET,J2000,13-MAR-2009:13:34:35,177.805264,12.602994,177.804941,12.603073,1.170,4.90,False,False,False
10144/j8z301011_spt.fits,COMET-TEMPEL-1,COMET,COMET,J2000,13-JUN-2005:05:36:09,196.715564,-1.307472,196.715249,-1.307531,1.153,0.26,True,False,False
13610/icgm01ltq_spt.fits,C2013A1,COMET,COMET,J2000,29-OCT-2013:17:54:05,78.217913,-32.875335,78.217630,-32.875548,1.149,0.64,False,False,False
7312/o42105010_spt.fits,HARTLEY2,COMET,COMET,J2000,02-JAN-1998:10:45:10,354.188639,-7.223146,354.188346,-7.223022,1.138,0.04,True,False,False
15342/idu901hoq_spt.fits,P2017S5,ASTEROID,COMET,J2000,08-SEP-2018:20:18:44,114.901627,16.751992,114.901943,16.751907,1.132,0.87,False,False,False
15973/ie0004x2q_spt.fits,C2017K2-V4,COMET,COMET,J2000,18-JUN-2020:18:54:02,265.441086,53.324668,265.440573,53.324610,1.123,1.58,False,False,False
16309/ieac02e8q_spt.fits,C2017-K2-2,COMET,COMET,J2000,18-DEC-2020:22:50:54,266.155773,35.460689,266.156138,35.460601,1.116,1.44,False,False,False
13612/icgi01k9q_spt.fits,P2013R3-EPOCH1,COMET,COMET,J2000,29-OCT-2013:06:39:46,6.268963,3.698341,6.268683,3.698242,1.065,0.09,False,False,False
15973/ie0001tbq_spt.fits,C2017K2,COMET,COMET,J2000,03-OCT-2019:04:43:34,257.332644,50.568586,257.332786,50.568308,1.054,1.44,False,False,False
13675/icoc11fmq_spt.fits,C2013A1,COMET,COMET,J2000,19-OCT-2014:12:06:15,264.396643,-24.993408,264.396635,-24.993124,1.021,0.86,False,False,False
16214/je9ua1voq_spt.fits,2017K2-2,COMET,COMET,J2000,19-MAR-2021:23:21:27,276.845226,38.340707,276.845481,38.340907,1.018,2.25,False,False,True
8274/u5fz1401r_shm.fits,SW1,Comet,COMET,J2000,27-MAY-2000:21:10:37,255.738543,-32.256627,255.738220,-32.256616,0.984,4.13,False,False,False
16040/ie7s03baq_spt.fits,2IV6,COMET,COMET,J2000,28-MAR-2020:01:23:01,191.375151,-69.870223,191.374545,-69.870396,0.976,0.23,True,False,False
15973/ie0002iqq_spt.fits,C2017K2-V2,COMET,COMET,J2000,17-DEC-2019:01:36:23,265.334526,45.588888,265.334895,45.588813,0.968,1.34,False,False,False
5844/u2xc3304t_shm.fits,HALE-BOPP-2,COMET HALE-BOPP,COMET,J2000,07-APR-1996:02:29:09,295.992831,-19.181853,295.992976,-19.181626,0.953,0.05,False,False,False
6663/u3du0101t_shm.fits,HALE-BOPP-1,COMET HALE-BOPP,COMET,J2000,25-JUL-1996:14:06:39,274.873323,-9.481599,274.873059,-9.481639,0.949,0.02,False,False,False
16044/je7m08wpq_spt.fits,BORISOV-VISIT8,COMET,COMET,J2000,03-APR-2020:03:20:43,190.296028,-70.082604,190.295681,-70.082371,0.941,0.24,True,False,False
12077/ibe401deq_spt.fits,P2010-A2,COMET,COMET,J2000,22-FEB-2010:10:25:38,100.435262,25.619302,100.435058,25.619128,0.913,0.24,False,False,False
5844/y2xc0401t_shf.fits,HALE-BOPP-2,COMET HALE-BOPP,COMET,J2000,07-APR-1996:11:47:02,296.009581,-19.153355,296.009716,-19.153137,0.909,0.05,False,False,False
13229/ic7i10nuq_spt.fits,ISON-TRACK,COMET,COMET,J2000,08-MAY-2013:11:14:40,101.205493,29.171414,101.205755,29.171336,0.871,0.31,False,False,False
6621/u3es1001t_shm.fits,C-TEMPEL-TUTTLE,COMET 55P/TEMPEL-TUTTLE,COMET,J2000,07-AUG-1996:07:50:09,197.828111,1.782958,197.828290,1.782795,0.871,0.28,False,False,False
15965/ie6x33e4q_spt.fits,SCHWASSMAN-WACHMAN-1,COMET,COMET,J2000,14-OCT-2019:19:10:08,9.647074,15.181464,9.646852,15.181403,0.801,9.44,False,False,False
15405/idqn01jlq_spt.fits,A-2017-U1,ASTEROID,COMET,J2000,21-NOV-2017:03:21:47,349.272783,6.539190,349.272659,6.539374,0.795,0.07,False,False,False
10781/j9mc60011_spt.fits,2000EC98-CORRECTION,COMET,COMET,J2000,19-MAR-2006:10:47:05,198.188520,-5.644230,198.188316,-5.644144,0.794,3.97,False,False,False
15406/idqs01tyq_spt.fits,C2017-O1,COMET,COMET,J2000,01-DEC-2017:00:24:50,40.504690,86.188411,40.502057,86.188541,0.785,0.08,True,False,False
7240/n46s01010_spt.fits,COMET1995O1,COMET,COMET,J2000,27-AUG-1997:22:53:36,116.668673,-23.360349,116.668867,-23.360475,0.785,0.32,False,False,False
16309/ieac03mwq_spt.fits,C2017-K2-3,COMET,COMET,J2000,24-MAR-2021:00:15:10,276.956575,38.691271,276.956622,38.691478,0.760,1.63,False,False,False
11972/ubaj3101m_shm.fits,C1999J2-SKIFF,COMET,COMET,J2000,26-FEB-2009:19:10:35,207.414208,-69.976772,207.413757,-69.976915,0.760,8.85,False,False,False
16087/ie8o11d8q_spt.fits,C2019-Q4-V11,COMET,COMET,J2000,30-MAR-2020:06:03:08,190.982335,-69.973431,190.982447,-69.973223,0.759,0.23,True,False,False
14790/id5n01bgq_spt.fits,288P,ASTEROID,COMET,J2000,22-AUG-2016:03:18:35,353.772946,-8.391717,353.773155,-8.391684,0.755,7.21,False,False,False
5844/u2xc3301t_shm.fits,HALE-BOPP-2,COMET HALE-BOPP,COMET,J2000,07-APR-1996:01:01:09,295.990177,-19.186293,295.990292,-19.186117,0.743,0.05,False,False,False
15409/idqt01i0q_spt.fits,C2017K2,COMET,COMET,J2000,28-NOV-2017:17:11:45,262.583560,56.262337,262.583886,56.262246,0.729,0.44,False,False,False
15973/ie0003d2q_spt.fits,C2017K2-V3,COMET,COMET,J2000,14-MAR-2020:20:31:17,274.581452,48.495267,274.581537,48.495461,0.727,1.52,False,False,False
8274/u5fz1405r_shm.fits,SW1,Comet,COMET,J2000,27-MAY-2000:21:35:37,255.736214,-32.256411,255.735981,-32.256408,0.710,4.13,False,False,False
16088/ie9201a5q_spt.fits,I2-BOROSOV,COMET,COMET,J2000,06-APR-2020:00:37:41,189.803895,-70.105605,189.803338,-70.105604,0.682,0.32,True,False,False
14939/idfe01jsq_spt.fits,2017K2,COMET,COMET,J2000,27-JUN-2017:20:12:03,262.969917,64.594741,262.969521,64.594676,0.656,0.08,False,False,False
11972/ubaj8101m_shm.fits,C1997BA6-SPACEWATCH,COMET,COMET,J2000,07-MAY-2009:16:09:35,322.955237,44.391412,322.955244,44.391594,0.655,9.60,False,False,False
11972/ubaj4101m_shm.fits,C2001G1-LONEOS,COMET,COMET,J2000,25-MAR-2009:16:57:35,276.156546,20.160279,276.156594,20.160447,0.628,7.23,False,False,False
15344/idko24ujq_spt.fits,2014LM28,ASTEROID,COMET,J2000,01-FEB-2018:02:32:17,257.305245,15.995014,257.305367,15.995140,0.621,3.29,False,False,False
16878/iesa54cqq_spt.fits,C2014UN271-VIS4,COMET,COMET,J2000,22-AUG-2022:12:27:36,45.786621,-57.966696,45.786616,-57.966867,0.618,5.32,False,False,False
15344/idko14wdq_spt.fits,2001XZ255,ASTEROID,COMET,J2000,19-APR-2018:04:03:35,189.965029,-1.522363,189.964872,-1.522300,0.611,15.51,False,False,False
16878/iesa03pxq_spt.fits,C2014UN271-VIS3,COMET,COMET,J2000,13-JUL-2022:14:58:19,44.683369,-55.611123,44.683521,-55.611270,0.611,5.23,False,False,False
16087/ie8o12dfq_spt.fits,C2019-Q4-V12,COMET,COMET,J2000,13-APR-2020:16:56:10,188.649897,-69.953173,188.649533,-69.953065,0.593,0.30,True,False,False
11972/ubaj5101m_shm.fits,C2003A2-GLEASON,COMET,COMET,J2000,02-MAR-2009:15:35:35,202.098207,-2.821561,202.098068,-2.821480,0.577,5.82,False,False,False
16878/iesa55miq_spt.fits,C2014UN271-VIS5,COMET,COMET,J2000,04-OCT-2022:20:15:25,44.180856,-60.372526,44.180665,-60.372649,0.557,5.39,False,False,False
6447/u3xm0201m_shm.fits,COMET-SHOEMAKER-88B1,"COMET SHOEMAKER 1987IV,C1988 B1",COMET,J2000,28-APR-1997:05:23:09,127.563415,-52.783641,127.563406,-52.783492,0.537,0.34,False,False,False
15344/idko34buq_spt.fits,1999OX3,ASTEROID,COMET,J2000,25-MAY-2018:12:03:11,11.471738,7.485562,11.471868,7.485622,0.514,4.53,False,False,False
15344/idko12c3q_spt.fits,2007RG283,ASTEROID,COMET,J2000,16-NOV-2017:10:54:27,65.344616,49.136178,65.344401,49.136176,0.506,4.31,False,False,False
16878/iesa02a8q_spt.fits,C2014UN271-VIS2,COMET,COMET,J2000,28-MAR-2022:01:22:37,35.789833,-53.753546,35.790051,-53.753492,0.503,4.94,False,False,False
5834/u3150201t_shm.fits,COMET-SHOEMAKER-1987H1,COMET SHOEMAKER 87O-85XIV,COMET,J2000,06-DEC-1995:14:52:09,139.572292,50.228153,139.572148,50.228255,0.494,0.06,False,False,False
